ticker,name,sector,index,market_cap,price,avg_dollar_volume,exchange,quote_type,profit_margin,free_cash_flow,roe,revenue_growth,current_ratio,exclusion_reasons
MBGL,"Mobility Global, Inc.",Industrials,S&P 600 (SmallCap),5789413888,19.62,85002472.8,NYQ,EQUITY,0.11301,,,0.066,1.879,free_cash_flow=None; roe=None
MBIN,Merchants Bancorp,Financials,S&P 600 (SmallCap),2519557120,54.85,9577907.0,NCM,EQUITY,0.42474997,,0.11733,0.371,,free_cash_flow=None; current_ratio=None
MC,Moelis & Company,Financials,S&P 600 (SmallCap),4909340672,66.27,74268126.3,NYQ,EQUITY,0.14502,,0.41454,0.12,1.167,free_cash_flow=None
MCY,Mercury General,Financials,S&P 600 (SmallCap),5844608000,105.52,34418513.6,NYQ,EQUITY,0.14778,1143784576.0,0.38991,0.138,0.952,current_ratio=0.952
MDU,"MDU Resources Group, Inc.",Utilities,S&P 600 (SmallCap),4316370944,20.52,37678003.2,NYQ,EQUITY,0.10747,-478334112.0,0.068909995,0.069,0.992,free_cash_flow=-478334112; roe=0.068909995; current_ratio=0.992
MGEE,"MGE Energy, Inc.",Utilities,S&P 600 (SmallCap),3072595968,81.32,15337765.2,NMS,EQUITY,0.19895001,-206614256.0,0.110410005,0.011,1.137,free_cash_flow=-206614256
MHK,Mohawk Industries,Consumer Discretionary,S&P 600 (SmallCap),9270642688,136.86,181310759.4,NYQ,EQUITY,0.04152,966899968.0,0.055120002,0.068,1.916,roe=0.055120002
MHO,"M/I Homes, Inc.",Consumer Discretionary,S&P 600 (SmallCap),3819507712,151.07,34433385.1,NYQ,EQUITY,0.074439995,86652128.0,0.100600004,-0.085,8.108,revenue_growth=-0.085
MIR,"Mirion Technologies, Inc.",Information Technology,S&P 600 (SmallCap),3787862528,15.21,68551013.7,NYQ,EQUITY,0.0239,115362496.0,0.01511,0.197,3.198,roe=0.01511
MKTX,MarketAxess,Financials,S&P 600 (SmallCap),5722364416,162.6,383900226.0,NMS,EQUITY,0.35217,-457790016.0,0.2314,-0.005,7.465,free_cash_flow=-457790016; revenue_growth=-0.005
MMSI,"Merit Medical Systems, Inc.",Health Care,S&P 600 (SmallCap),5445590016,91.2,137521392.0,NMS,EQUITY,0.0922,173902128.0,0.0919,0.095,4.198,roe=0.0919
MRCY,Mercury Systems,Industrials,S&P 600 (SmallCap),6703232000,111.64,55108853.2,NMS,EQUITY,-0.014579999,97339000.0,-0.00963,0.115,3.186,profit_margin=-0.014579999; roe=-0.00963
MRP,"Millrose Properties, Inc.",Real Estate,S&P 600 (SmallCap),4941585920,29.76,34421904.0,NYQ,EQUITY,0.62595004,-1379807232.0,0.081199996,0.321,54.111,free_cash_flow=-1379807232; roe=0.081199996
MSGS,Madison Square Garden Sports Corp.,Communication Services,S&P 600 (SmallCap),9970398208,414.12,80703705.6,NYQ,EQUITY,0.00672,59761124.0,,0.367,0.503,roe=None; current_ratio=0.503
MTCH,Match Group,Communication Services,S&P 600 (SmallCap),8396975616,36.58,134763280.6,NMS,EQUITY,0.20169,930664000.0,,-0.012,1.724,roe=None; revenue_growth=-0.012
MTH,Meritage Homes Corporation,Consumer Discretionary,S&P 600 (SmallCap),4750539776,72.89,66101025.4,NYQ,EQUITY,0.06107,293902112.0,0.063769996,-0.138,14.355,roe=0.063769996; revenue_growth=-0.138
MTRN,Materion Corp.,Materials,S&P 600 (SmallCap),5901360640,283.26,129934194.6,NYQ,EQUITY,0.04295,13363875.0,0.09458999,0.422,2.941,roe=0.09458999
MTX,Minerals Technologies,Materials,S&P 600 (SmallCap),2251543296,72.33,25436291.1,NYQ,EQUITY,-0.0313,392837504.0,-0.03835,0.037,1.429,profit_margin=-0.0313; roe=-0.03835
MXL,"MaxLinear, Inc.",Information Technology,S&P 600 (SmallCap),6741224960,74.33,185853245.4,NMS,EQUITY,-0.18238,14404875.0,-0.21324,0.552,1.776,profit_margin=-0.18238; roe=-0.21324
NBTB,"NBT Bancorp, Inc.",Financials,S&P 600 (SmallCap),2777866496,53.41,17931339.299999997,NMS,EQUITY,0.29587,,0.11424,0.178,,free_cash_flow=None; current_ratio=None
NE,Noble Corporation,Energy,S&P 600 (SmallCap),7037029376,44.08,60062526.4,NYQ,EQUITY,0.05185,252878256.0,0.03283,-0.163,1.915,roe=0.03283; revenue_growth=-0.163
NEO,"NeoGenomics Laboratories, Inc.",Health Care,S&P 600 (SmallCap),2138077312,16.42,42096775.00000001,NCM,EQUITY,-0.0677,43904752.0,-0.06327,0.112,3.603,profit_margin=-0.0677; roe=-0.06327
NEOG,Neogen,Health Care,S&P 600 (SmallCap),2498921984,11.46,33356736.6,NMS,EQUITY,-0.00908,69500000.0,-0.00379,-0.001,3.822,profit_margin=-0.00908; roe=-0.00379; revenue_growth=-0.001
NGVT,"Ingevity, Corp.",Materials,S&P 600 (SmallCap),2619253760,76.19,21551865.3,NYQ,EQUITY,0.04654,88937504.0,0.30072,-0.052,1.611,revenue_growth=-0.052
NHI,"National Health Investors, Inc.",Real Estate,S&P 600 (SmallCap),3473581056,70.73,27537310.9,NYQ,EQUITY,0.38275,171983248.0,0.10717,-0.026,1.817,revenue_growth=-0.026
NIC,Nicolet Bankshares,Financials,S&P 600 (SmallCap),3718072320,177.41,27482583.1,NYQ,EQUITY,0.30214,,0.08906999,0.861,,free_cash_flow=None; roe=0.08906999; current_ratio=None
NOG,"Northern Oil and Gas, Inc.",Energy,S&P 600 (SmallCap),2566768384,24.09,56836741.5,NYQ,EQUITY,-0.24154,-459628992.0,-0.22049999,0.16,0.796,profit_margin=-0.24154; free_cash_flow=-459628992; roe=-0.22049999; current_ratio=0.796
NPO,"EnPro Industries, Inc.",Industrials,S&P 600 (SmallCap),7225799168,341.36,73453844.8,NYQ,EQUITY,0.03604,130837504.0,0.0286,0.176,2.282,roe=0.0286
NTCT,"NETSCOUT Systems, Inc.",Information Technology,S&P 600 (SmallCap),2871211776,39.49,24362565.700000003,NMS,EQUITY,0.13706,226413504.0,0.0754,0.127,1.825,roe=0.0754
NTST,NETSTREIT Corp.,Real Estate,S&P 600 (SmallCap),2005221632,20.53,22928519.9,NYQ,EQUITY,0.06347,133447376.0,0.00962,0.269,5.531,roe=0.00962
NWBI,"Northwest Bancshares, Inc.",Financials,S&P 600 (SmallCap),2302337280,15.72,15830040.0,NMS,EQUITY,0.23374,,0.085710004,0.232,,free_cash_flow=None; roe=0.085710004; current_ratio=None
NWL,Newell Brands,Consumer Discretionary,S&P 600 (SmallCap),2623543808,6.16,87181925.60000001,NMS,EQUITY,-0.0305,408624992.0,-0.085939996,0.03,1.111,profit_margin=-0.0305; roe=-0.085939996
NWN,NW Natural,Utilities,S&P 600 (SmallCap),2118988672,50.34,11884770.6,NYQ,EQUITY,0.097449996,-268720128.0,0.08347999,0.031,0.772,free_cash_flow=-268720128; roe=0.08347999; current_ratio=0.772
OFG,OFG Bancorp,Financials,S&P 600 (SmallCap),2234999552,52.88,11157151.2,NYQ,EQUITY,0.33854,,0.16081,0.104,,free_cash_flow=None; current_ratio=None
OGN,Organon & Co.,Health Care,S&P 600 (SmallCap),3587244800,13.66,34251767.0,NYQ,EQUITY,0.03411,490750016.0,0.24037,-0.023,1.954,revenue_growth=-0.023
OTTR,Otter Tail Corporation,Utilities,S&P 600 (SmallCap),3868551424,92.14,26013886.2,NMS,EQUITY,0.14833,-165230496.0,0.106850006,0.004,1.707,free_cash_flow=-165230496
OUT,Outfront Media,Real Estate,S&P 600 (SmallCap),5289341440,30.03,71064493.5,NYQ,EQUITY,0.1266,193724992.0,0.35024,0.135,0.67,current_ratio=0.67
PAYO,Payoneer Global Inc.,Financials,S&P 600 (SmallCap),2412617984,7.12,47052662.4,NGM,EQUITY,0.046479996,-69092496.0,0.07058,0.052,1.003,free_cash_flow=-69092496; roe=0.07058
PATK,"Patrick Industries, Inc.",Consumer Discretionary,S&P 600 (SmallCap),2786580736,86.76,43602973.2,NMS,EQUITY,0.03739,32754876.0,0.12953,-0.006,2.668,revenue_growth=-0.006
PBH,Prestige Consumer Healthcare,Health Care,S&P 600 (SmallCap),2476143360,52.27,34097289.1,NYQ,EQUITY,0.15568,147887504.0,0.0912,0.065,3.23,roe=0.0912
PBI,"Pitney Bowes, Inc.",Industrials,S&P 600 (SmallCap),2275697408,16.6,36361968.0,NYQ,EQUITY,0.100389995,233828128.0,,-0.023,0.734,roe=None; revenue_growth=-0.023; current_ratio=0.734
PDFS,"PDF Solutions, Inc.",Information Technology,S&P 600 (SmallCap),2186103040,51.77,28837960.8,NMS,EQUITY,0.042740002,-13259875.0,0.03272,0.189,3.447,free_cash_flow=-13259875; roe=0.03272
PEB,Pebblebrook Hotel Trust,Real Estate,S&P 600 (SmallCap),2033129216,18.08,41610035.2,NYQ,EQUITY,-0.031070001,258438128.0,-0.016339999,-0.001,0.708,profit_margin=-0.031070001; roe=-0.016339999; revenue_growth=-0.001; current_ratio=0.708
PECO,Phillips Edison & Company,Real Estate,S&P 600 (SmallCap),5666625536,40.14,30738007.8,NMS,EQUITY,0.19138001,160187872.0,0.060170002,0.067,1.567,roe=0.060170002
PENG,"Penguin Solutions, Inc.",Information Technology,S&P 600 (SmallCap),3009483776,58.73,109115641.6,NMS,EQUITY,0.06445,-107568000.0,0.16194999,0.476,1.544,free_cash_flow=-107568000
PENN,Penn Entertainment,Consumer Discretionary,S&P 600 (SmallCap),2573849088,19.17,56275260.3,NMS,EQUITY,-0.12663999,-54325000.0,-0.37578,0.052,0.885,profit_margin=-0.12663999; free_cash_flow=-54325000; roe=-0.37578; current_ratio=0.885
PFS,"Provident Financial Services, Inc.",Financials,S&P 600 (SmallCap),3244914688,24.88,26163808.0,NYQ,EQUITY,0.34969002,,0.1114,0.038,,free_cash_flow=None; current_ratio=None
PHIN,"PHINIA, Inc.",Consumer Discretionary,S&P 600 (SmallCap),2711951104,74.02,34056602.0,NYQ,EQUITY,0.03734,269249984.0,0.08523,0.056,1.806,roe=0.08523
PI,"Impinj, Inc.",Information Technology,S&P 600 (SmallCap),5486961152,179.58,112761873.6,NMS,EQUITY,-0.07265,56185876.0,-0.12875,0.107,3.277,profit_margin=-0.07265; roe=-0.12875
PIPR,Piper Sandler Companies,Financials,S&P 600 (SmallCap),5337019904,75.52,41442355.2,NYQ,EQUITY,0.14529,,0.24528,0.249,2.429,free_cash_flow=None
PJT,"PJT Partners, Inc.",Financials,S&P 600 (SmallCap),7266656768,170.59,65979094.3,NYQ,EQUITY,0.10582,,0.37633,0.195,1.706,free_cash_flow=None
PLMR,"Palomar Holdings, Inc.",Financials,S&P 600 (SmallCap),3356557568,127.54,35760940.6,NMS,EQUITY,0.18615,569934144.0,0.22226,0.547,0.541,current_ratio=0.541
POWI,Power Integrations,Information Technology,S&P 600 (SmallCap),3566951168,63.84,42416572.8,NMS,EQUITY,0.05578,73703504.0,0.03622,0.027,7.069,roe=0.03622
PPLI,People Inc.,Communication Services,S&P 600 (SmallCap),3022490880,40.59,51385316.400000006,NMS,EQUITY,0.14123,73941128.0,0.09043,-0.015,3.691,roe=0.09043; revenue_growth=-0.015
PRIM,Primoris Services Corporation,Industrials,S&P 600 (SmallCap),4385181184,81.46,108725476.6,NYQ,EQUITY,0.01916,80155000.0,0.08889,-0.107,1.181,roe=0.08889; revenue_growth=-0.107
PRK,Park National Corp.,Financials,S&P 600 (SmallCap),3715255808,205.67,18915469.9,ASE,EQUITY,0.31254,,0.12585,0.257,,free_cash_flow=None; current_ratio=None
PRKS,United Parks & Resorts,Consumer Discretionary,S&P 600 (SmallCap),2006806272,44.26,36111291.4,NYQ,EQUITY,0.081099994,97038376.0,,-0.014,0.478,roe=None; revenue_growth=-0.014; current_ratio=0.478
PRLB,Protolabs,Industrials,S&P 600 (SmallCap),2172108288,90.8,20766868.0,NYQ,EQUITY,0.054369997,41775752.0,0.04494,0.106,3.637,roe=0.04494
PRVA,"Privia Health Group, Inc.",Health Care,S&P 600 (SmallCap),2751395072,21.54,34208751.0,NMS,EQUITY,0.01193,95646496.0,0.04306,0.214,1.616,roe=0.04306
PTCT,"PTC Therapeutics, Inc.",Health Care,S&P 600 (SmallCap),6062592512,72.64,102078086.4,NMS,EQUITY,-0.03805,-286804256.0,,1.015,3.394,profit_margin=-0.03805; free_cash_flow=-286804256; roe=None
PTEN,"Patterson-UTI Energy, Inc.",Energy,S&P 600 (SmallCap),4183386880,11.02,101279199.8,NMS,EQUITY,-0.019199999,273732384.0,-0.0277,0.007,1.75,profit_margin=-0.019199999; roe=-0.0277
PTON,"Peloton Interactive, Inc.",Consumer Discretionary,S&P 600 (SmallCap),2378685184,5.42,59736692.6,NMS,EQUITY,0.025840001,353875008.0,,0.001,2.837,roe=None
QRVO,Qorvo,Information Technology,S&P 600 (SmallCap),8666536960,98.24,121122060.8,NMS,EQUITY,0.10953,476142016.0,0.115559995,-0.042,3.543,revenue_growth=-0.042
QTWO,"Q2 Holdings, Inc.",Information Technology,S&P 600 (SmallCap),3900286208,62.55,62095887.0,NYQ,EQUITY,0.108710006,190320000.0,0.14984,0.126,0.945,current_ratio=0.945
RAL,Ralliant Corp,Information Technology,S&P 600 (SmallCap),8034677760,72.62,145104200.60000002,NYQ,EQUITY,-0.56386,333950016.0,-0.53898996,0.128,1.524,profit_margin=-0.56386; roe=-0.53898996
RCUS,"Arcus Biosciences, Inc.",Health Care,S&P 600 (SmallCap),3687574528,28.96,32468793.6,NYQ,EQUITY,0.0,-270624992.0,-0.90819,-0.744,3.818,profit_margin=0.0; free_cash_flow=-270624992; roe=-0.90819; revenue_growth=-0.744
RDNT,"RadNet, Inc.",Health Care,S&P 600 (SmallCap),6055753728,76.95,72178330.5,NGM,EQUITY,-0.00931,157737248.0,0.01498,0.25,1.484,profit_margin=-0.00931; roe=0.01498
REZI,"Resideo Technologies, Inc.",Industrials,S&P 600 (SmallCap),3893168896,25.71,52699175.34,NYQ,EQUITY,0.0558,-1820749952.0,0.15196,0.02,2.223,free_cash_flow=-1820749952
RHI,Robert Half,Industrials,S&P 600 (SmallCap),4250298624,41.55,71267391.0,NYQ,EQUITY,0.02168,113581872.0,0.09111,-0.024,1.468,roe=0.09111; revenue_growth=-0.024
RITM,Rithm Capital,Financials,S&P 600 (SmallCap),5712503808,10.23,62292618.3,NYQ,EQUITY,0.10784,,0.055910002,0.097,1.069,free_cash_flow=None; roe=0.055910002
RNG,"RingCentral, Inc.",Information Technology,S&P 600 (SmallCap),5250867200,62.88,126251092.8,NYQ,EQUITY,0.04267,639506496.0,,0.059,1.106,roe=None
RNST,Renasant Corp.,Financials,S&P 600 (SmallCap),3962383360,43.35,24124275.0,NYQ,EQUITY,0.29556,,0.082100004,0.453,,free_cash_flow=None; roe=0.082100004; current_ratio=None
ROG,Rogers Corporation,Information Technology,S&P 600 (SmallCap),2473450240,138.58,31510320.4,NYQ,EQUITY,0.03749,99825000.0,0.02596,0.069,3.988,roe=0.02596
RRR,"Red Rock Resorts, Inc.",Consumer Discretionary,S&P 600 (SmallCap),6434405888,63.09,59273685.900000006,NMS,EQUITY,0.08425,173044752.0,1.08938,-0.03,0.677,revenue_growth=-0.03; current_ratio=0.677
RUN,Sunrun,Industrials,S&P 600 (SmallCap),2369934336,9.84,103056780.0,NMS,EQUITY,0.11594,-1971139840.0,-0.19856001,0.528,1.422,free_cash_flow=-1971139840; roe=-0.19856001
RUSHA,Rush Enterprises,Industrials,S&P 600 (SmallCap),9411973120,80.63,40961652.6,NMS,EQUITY,0.03665,313673632.0,0.11795,-0.016,1.452,revenue_growth=-0.016
RXO,"RXO, Inc.",Industrials,S&P 600 (SmallCap),3745472256,22.71,54283031.7,NYQ,EQUITY,-0.017239999,5750000.0,-0.06787,0.25,1.268,profit_margin=-0.017239999; roe=-0.06787
SAH,"Sonic Automotive, Inc.",Consumer Discretionary,S&P 600 (SmallCap),2561431040,81.02,29655750.6,NYQ,EQUITY,0.013710001,-116075000.0,0.20631,0.076,1.012,free_cash_flow=-116075000
SBCF,Seacoast Banking Corporation of Florida,Financials,S&P 600 (SmallCap),3443994112,35.57,34299795.3,NMS,EQUITY,0.2377,,0.06067,0.383,,free_cash_flow=None; roe=0.06067; current_ratio=None
SEI,"Solaris Energy Infrastructure, Inc.",Energy,S&P 600 (SmallCap),6218708992,61.8,204124782.0,NYQ,EQUITY,0.07192,-806578240.0,0.08099,0.469,4.123,free_cash_flow=-806578240; roe=0.08099
SFBS,"ServisFirst Bancshares, Inc.",Financials,S&P 600 (SmallCap),4945128448,90.45,18637222.5,NYQ,EQUITY,0.54804003,,0.17334999,0.301,,free_cash_flow=None; current_ratio=None
SFNC,Simmons First National Corporation,Financials,S&P 600 (SmallCap),3445208832,23.84,30200273.6,NMS,EQUITY,0.0,,-0.09941,0.143,,profit_margin=0.0; free_cash_flow=None; roe=-0.09941; current_ratio=None
SHAK,"Shake Shack, Inc.",Consumer Discretionary,S&P 600 (SmallCap),3121244928,72.86,181223949.4,NYQ,EQUITY,0.02559,-41693376.0,0.0794,0.172,1.668,free_cash_flow=-41693376; roe=0.0794
SHO,"Sunstone Hotel Investors, Inc.",Real Estate,S&P 600 (SmallCap),2008194560,10.8,29244240.000000004,NYQ,EQUITY,0.053039998,-112805248.0,0.027520001,0.061,5.435,free_cash_flow=-112805248; roe=0.027520001
SKT,"Tanger Factory Outlet Centers, Inc.",Real Estate,S&P 600 (SmallCap),4599851008,38.48,43698657.6,NYQ,EQUITY,0.2023,227820992.0,0.19399999,0.115,0.743,current_ratio=0.743
SKYW,"SkyWest, Inc.",Industrials,S&P 600 (SmallCap),4252771840,107.23,38257519.4,NMS,EQUITY,0.09782,145134624.0,0.15341,0.065,0.569,current_ratio=0.569
SLG,SL Green Realty,Real Estate,S&P 600 (SmallCap),4330541056,56.44,47070395.6,NYQ,EQUITY,-0.16719,581023296.0,-0.03573,0.273,2.466,profit_margin=-0.16719; roe=-0.03573
SM,SM Energy Company,Energy,S&P 600 (SmallCap),7711228416,32.42,130568632.2,NYQ,EQUITY,0.20153,1472082944.0,0.16125,1.761,0.615,current_ratio=0.615
SNDR,Schneider National,Industrials,S&P 600 (SmallCap),6265254400,35.74,28212441.200000003,NYQ,EQUITY,0.01918,87137504.0,0.036760002,0.104,2.033,roe=0.036760002
SNEX,StoneX Group Inc.,Financials,S&P 600 (SmallCap),8370801664,69.4,78719032.0,NMS,EQUITY,0.00338,,0.2185,0.152,1.065,free_cash_flow=None
SPHR,Sphere Entertainment,Communication Services,S&P 600 (SmallCap),6288113664,175.09,154900372.1,NYQ,EQUITY,-0.05663,442722880.0,-0.03097,0.11,1.224,profit_margin=-0.05663; roe=-0.03097
SPNT,SiriusPoint Ltd.,Financials,S&P 600 (SmallCap),2660178944,22.9,15965650.999999998,NYQ,EQUITY,0.16849001,204187504.0,0.23068,-0.005,0.655,revenue_growth=-0.005; current_ratio=0.655
SPSC,"SPS Commerce, Inc.",Information Technology,S&P 600 (SmallCap),2750773504,76.41,54706503.6,NMS,EQUITY,0.10098,176569376.0,0.08262,0.056,2.259,roe=0.08262
STEP,StepStone Group,Financials,S&P 600 (SmallCap),6208936960,48.1,87206262.0,NMS,EQUITY,-0.30535,2822566144.0,-0.61397,0.04,0.639,profit_margin=-0.30535; roe=-0.61397; current_ratio=0.639
SUPN,"Supernus Pharmaceuticals, Inc.",Health Care,S&P 600 (SmallCap),2782540032,47.87,72046264.8,NGM,EQUITY,-0.13232,84611000.0,-0.104899995,0.324,2.083,profit_margin=-0.13232; roe=-0.104899995
SXT,Sensient Technologies,Materials,S&P 600 (SmallCap),5548012544,130.33,36712657.7,NYQ,EQUITY,0.09273,-2621250.0,0.13071,0.116,4.39,free_cash_flow=-2621250
TALO,"Talos Energy, Inc.",Energy,S&P 600 (SmallCap),2587964928,15.5,35674180.0,NYQ,EQUITY,-0.20462999,550837376.0,-0.17822,0.566,1.613,profit_margin=-0.20462999; roe=-0.17822
TBBK,"The Bancorp, Inc.",Financials,S&P 600 (SmallCap),2834683136,69.5,33254360.0,NMS,EQUITY,0.43607,,0.29629,0.004,,free_cash_flow=None; current_ratio=None
TDC,Teradata,Information Technology,S&P 600 (SmallCap),2486820096,26.74,102456181.8,NYQ,EQUITY,0.27085,348500000.0,1.19116,0.005,0.915,current_ratio=0.915
TDW,"Tidewater, Inc.",Energy,S&P 600 (SmallCap),4558168576,91.61,71042638.9,NYQ,EQUITY,0.18336001,367619136.0,0.19448,-0.431,3.582,revenue_growth=-0.431
TFX,Teleflex,Health Care,S&P 600 (SmallCap),5776205312,136.32,95278137.6,NYQ,EQUITY,-0.45761,179542000.0,-0.00701,0.289,2.604,profit_margin=-0.45761; roe=-0.00701
TR,"Tootsie Roll Industries, Inc.",Consumer Staples,S&P 600 (SmallCap),3046358528,40.53,5112859.5,NYQ,EQUITY,0.12991999,59253124.0,0.1034,-0.006,2.893,revenue_growth=-0.006
TRMK,Trustmark Corp.,Financials,S&P 600 (SmallCap),2794355968,48.12,16304980.8,NMS,EQUITY,0.28741,,0.111190006,0.09,,free_cash_flow=None; current_ratio=None
TRN,"Trinity Industries, Inc.",Industrials,S&P 600 (SmallCap),2300854784,28.88,27104168.8,NYQ,EQUITY,0.16618,-335049984.0,0.30156,-0.042,2.168,free_cash_flow=-335049984; revenue_growth=-0.042
TRNO,Terreno Realty Corporation,Real Estate,S&P 600 (SmallCap),7484081152,68.68,46992229.6,NYQ,EQUITY,0.77274,319524640.0,0.0928,0.111,0.62,roe=0.0928; current_ratio=0.62
UA,Under Armour (Class C),Consumer Discretionary,S&P 600 (SmallCap),2199273216,5.12,17148779.52,NYQ,EQUITY,-0.09989,145967632.0,-0.29825002,-0.032,1.81,profit_margin=-0.09989; roe=-0.29825002; revenue_growth=-0.032
UAA,Under Armour (Class A),Consumer Discretionary,S&P 600 (SmallCap),2259409664,5.26,53874498.0,NYQ,EQUITY,-0.09989,145967632.0,-0.29825002,-0.032,1.81,profit_margin=-0.09989; roe=-0.29825002; revenue_growth=-0.032
UCB,"United Community Banks, Inc.",Financials,S&P 600 (SmallCap),4388948480,36.4,29768648.0,NYQ,EQUITY,0.34092,,0.10271,0.244,,free_cash_flow=None; current_ratio=None
UCTT,"Ultra Clean Holdings, Inc.",Information Technology,S&P 600 (SmallCap),4063690240,90.65,128584305.5,NMS,EQUITY,-0.01066,-81487504.0,-0.0155299995,0.243,2.733,profit_margin=-0.01066; free_cash_flow=-81487504; roe=-0.0155299995
UE,Urban Edge Properties,Real Estate,S&P 600 (SmallCap),3002956288,21.81,18757908.6,NYQ,EQUITY,0.13948,226218256.0,0.05092,0.076,1.196,roe=0.05092
UNF,UniFirst Corporation,Industrials,S&P 600 (SmallCap),5244952576,290.03,37570486.2,NYQ,EQUITY,0.04645,98668752.0,0.05296,0.039,3.111,roe=0.05296
UNFI,United Natural Foods Inc,Consumer Staples,S&P 600 (SmallCap),2898866944,47.9,22902906.0,NYQ,EQUITY,-0.00122,482500000.0,-0.02296,-0.042,1.328,profit_margin=-0.00122; roe=-0.02296; revenue_growth=-0.042
UNIT,Uniti Group,Communication Services,S&P 600 (SmallCap),2308316160,9.51,26449972.8,NMS,EQUITY,0.30449,-258078000.0,,2.025,1.222,free_cash_flow=-258078000; roe=None
VAC,Marriott Vacations Worldwide,Consumer Discretionary,S&P 600 (SmallCap),4104393472,119.33,76266189.6,NYQ,EQUITY,-0.097799994,275249984.0,-0.1471,0.097,4.549,profit_margin=-0.097799994; roe=-0.1471
VCEL,Vericel,Health Care,S&P 600 (SmallCap),2290471936,44.73,21680631.0,NGM,EQUITY,0.07908,55544876.0,0.07157,0.225,5.039,roe=0.07157
VCYT,"Veracyte, Inc.",Health Care,S&P 600 (SmallCap),3591857664,44.68,74658046.0,NGM,EQUITY,0.20374,106230872.0,0.087740004,0.155,9.162,roe=0.087740004
VECO,Veeco Instruments Inc.,Information Technology,S&P 600 (SmallCap),3255764480,53.26,50759975.6,NMS,EQUITY,0.03404,72047000.0,0.02643,0.165,3.926,roe=0.02643
VGNT,Versigent PLC,Consumer Discretionary,S&P 600 (SmallCap),3218045952,45.43,47830521.2,NYQ,EQUITY,0.05647,,,0.108,1.398,free_cash_flow=None; roe=None
VIRT,"Virtu Financial, Inc.",Financials,S&P 600 (SmallCap),5041085952,57.09,60477149.7,NYQ,EQUITY,0.16874,,0.53617,0.291,1.108,free_cash_flow=None
VSAT,"Viasat, Inc.",Information Technology,S&P 600 (SmallCap),12016439296,87.23,210665683.8,NMS,EQUITY,-0.00635,250167376.0,0.0019,-0.012,1.675,profit_margin=-0.00635; roe=0.0019; revenue_growth=-0.012
VSEC,VSE Corporation,Industrials,S&P 600 (SmallCap),6808562176,242.6,111251508.0,NMS,EQUITY,0.05528,-260715008.0,0.042659998,0.65,3.768,free_cash_flow=-260715008; roe=0.042659998
VSH,Vishay Intertechnology,Information Technology,S&P 600 (SmallCap),5145870848,33.55,181990633.0,NYQ,EQUITY,0.00856,14999875.0,0.01134,0.166,1.802,roe=0.01134
VSNT,"Versant Media Group, Inc.",Communication Services,S&P 600 (SmallCap),5270370816,37.87,81175859.8,NMS,EQUITY,0.114779994,1979750016.0,0.08063,-0.037,2.38,roe=0.08063; revenue_growth=-0.037
VVX,"V2X, Inc.",Industrials,S&P 600 (SmallCap),2554019840,81.48,66737823.6,NYQ,EQUITY,0.018760001,106377504.0,0.08349,0.165,1.318,roe=0.08349
WAFD,"WaFd, Inc.",Financials,S&P 600 (SmallCap),2792508160,37.76,22174182.4,NMS,EQUITY,0.33699,,0.08497,0.056,,free_cash_flow=None; roe=0.08497; current_ratio=None
WAY,Waystar Holding Corp,Health Care,S&P 600 (SmallCap),4705506304,24.54,92611751.4,NMS,EQUITY,0.11179,313745376.0,0.03765,0.181,1.847,roe=0.03765
WERN,Werner Enterprises,Industrials,S&P 600 (SmallCap),2269111808,37.85,43780716.5,NMS,EQUITY,-0.01423,69455872.0,-0.03909,0.24,1.448,profit_margin=-0.01423; roe=-0.03909
WLY,John Wiley & Sons,Communication Services,S&P 600 (SmallCap),2534972160,49.94,20189044.04,NYQ,EQUITY,0.13219,202073248.0,0.27694,0.012,0.539,current_ratio=0.539
WRBY,Warby Parker,Consumer Discretionary,S&P 600 (SmallCap),3129755904,25.32,78780141.6,NYQ,EQUITY,0.00849,16900750.0,0.020550001,0.098,2.268,roe=0.020550001
WSBC,WesBanco,Financials,S&P 600 (SmallCap),4065450496,42.39,32744155.5,NMS,EQUITY,0.3401,,0.08979999,0.035,,free_cash_flow=None; roe=0.08979999; current_ratio=None
WSC,WillScot Holdings Corp.,Industrials,S&P 600 (SmallCap),3995260416,22.05,71183353.5,NCM,EQUITY,-0.030030001,248800992.0,-0.07083,0.039,0.811,profit_margin=-0.030030001; roe=-0.07083; current_ratio=0.811
WSFS,WSFS Financial Corporation,Financials,S&P 600 (SmallCap),4145491456,81.14,29225005.2,NMS,EQUITY,0.29723,,0.11901,0.088,,free_cash_flow=None; current_ratio=None
WU,Western Union,Financials,S&P 600 (SmallCap),2226815744,7.14,129294690.0,NYQ,EQUITY,0.097950004,357275008.0,0.43975,-0.013,0.277,revenue_growth=-0.013; current_ratio=0.277
